"idCode","name","rarity","rarityId","sortOrder","metadataImageWidth","metadataImageHeight","actualFrontWidth","actualFrontHeight","frontDimensionsMatchMetadata","frontPath","backPath","frontUrl","backUrl"
"BP01-C35","Party of One -- Sad & Lonely Pinkie","C","rarity-ts2wo1ts","122","1040","745","1040","745","true","Party of One -- Sad & Lonely Pinkie/BP01-C35__Party of One -- Sad & Lonely Pinkie__front.png","Party of One -- Sad & Lonely Pinkie/BP01-C35__Party of One -- Sad & Lonely Pinkie__back.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/dad89873656cab293b3ca38a5db365e5-1040-745.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/58126e4d96b4e8a3240b85109fa645a2-1040-745.png"
"BP01-C36","Party of One -- Surprise Birthday Party","C","rarity-ts2wo1ts","123","1040","745","1040","745","true","Party of One -- Surprise Birthday Party/BP01-C36__Party of One -- Surprise Birthday Party__front.png","Party of One -- Surprise Birthday Party/BP01-C36__Party of One -- Surprise Birthday Party__back.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/d13eac01b4b0e3fb3dc41e55f241bedc-1040-745.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/cd513e4b2841ae531eee9c5b9f73a088-1040-745.png"
"BP01-C37","Over a Barrel——Bedtime Story","C","rarity-ts2wo1ts","124","1040","745","1040","745","true","Over a Barrel——Bedtime Story/BP01-C37__Over a Barrel——Bedtime Story__front.png","Over a Barrel——Bedtime Story/BP01-C37__Over a Barrel——Bedtime Story__back.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/f17862ebff9ffb07633b0abd96bb80b5-1040-745.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/deca883dec96e45a182e103198c7e5ef-1040-745.png"
"BP01-C38","Over a Barrel——Train Heist","C","rarity-ts2wo1ts","125","1040","745","1040","745","true","Over a Barrel——Train Heist/BP01-C38__Over a Barrel——Train Heist__front.png","Over a Barrel——Train Heist/BP01-C38__Over a Barrel——Train Heist__back.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/9bae4c869457c93c6793c4840fe13a92-1040-745.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/377a13ce9708664ecc36f4e6507a7982-1040-745.png"
"BP01-C39","Over a Barrel——Tit for Tat","C","rarity-ts2wo1ts","126","1040","745","1040","745","true","Over a Barrel——Tit for Tat/BP01-C39__Over a Barrel——Tit for Tat__front.png","Over a Barrel——Tit for Tat/BP01-C39__Over a Barrel——Tit for Tat__back.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/ea55e74f6914912c2efadc906d012838-1040-745.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/c4b65f420c22d637ceebedf1c4146902-1040-745.png"
"BP01-C40","Over a Barrel——Bury the Hatchet","C","rarity-ts2wo1ts","127","1040","745","1040","745","true","Over a Barrel——Bury the Hatchet/BP01-C40__Over a Barrel——Bury the Hatchet__front.png","Over a Barrel——Bury the Hatchet/BP01-C40__Over a Barrel——Bury the Hatchet__back.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/a8c7a82adcdf8f8878ad98161d739f48-1040-745.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/106dbdcbf4b4f6c869791f30e2707153-1040-745.png"
"BP01-C41","Griffon the Brush Off——Old Pal Here","C","rarity-ts2wo1ts","128","1040","744","1040","744","true","Griffon the Brush Off——Old Pal Here/BP01-C41__Griffon the Brush Off——Old Pal Here__front.png","Griffon the Brush Off——Old Pal Here/BP01-C41__Griffon the Brush Off——Old Pal Here__back.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/6eac285dfb7f45059445a215d449be73-1040-744.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/944d0371fce87de5a788d285c67fe294-1040-745.png"
"BP01-C42","Griffon the Brush Off——Welcome Party","C","rarity-ts2wo1ts","129","1040","745","1040","745","true","Griffon the Brush Off——Welcome Party/BP01-C42__Griffon the Brush Off——Welcome Party__front.png","Griffon the Brush Off——Welcome Party/BP01-C42__Griffon the Brush Off——Welcome Party__back.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/e550bb78019dcd6d99956c2bb9132364-1040-745.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/c8e636b3cfb172aea12dd5746dad207a-1040-745.png"
"BP01-C43","Griffon the Brush Off——Losing her temper","C","rarity-ts2wo1ts","130","1040","745","1040","745","true","Griffon the Brush Off——Losing her temper/BP01-C43__Griffon the Brush Off——Losing her temper__front.png","Griffon the Brush Off——Losing her temper/BP01-C43__Griffon the Brush Off——Losing her temper__back.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/fc88713354f38ea0d250abf723e6aac0-1040-745.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/355fa820dcf984a75b5ae48ff8d9484d-1040-745.png"
"BP01-C44","Griffon the Brush Off——The Party Goes On","C","rarity-ts2wo1ts","131","1040","745","1040","745","true","Griffon the Brush Off——The Party Goes On/BP01-C44__Griffon the Brush Off——The Party Goes On__front.png","Griffon the Brush Off——The Party Goes On/BP01-C44__Griffon the Brush Off——The Party Goes On__back.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/ce1158afb7ec0281367bcf2b63561d81-1040-745.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/9e5dccc3d72793d655eb15bcf593c7f1-1040-745.png"
"BP01-C45","Suited For Success——Too Much Advice","C","rarity-ts2wo1ts","132","1040","745","1040","745","true","Suited For Success——Too Much Advice/BP01-C45__Suited For Success——Too Much Advice__front.png","Suited For Success——Too Much Advice/BP01-C45__Suited For Success——Too Much Advice__back.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/deceaf500ebb22508187ee954338ec9d-1040-745.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/2ffa4b25c373f8bcde8c760cd74743af-1040-745.png"
"BP01-C46","Suited For Success——Fashion Flops","C","rarity-ts2wo1ts","133","1040","745","1040","745","true","Suited For Success——Fashion Flops/BP01-C46__Suited For Success——Fashion Flops__front.png","Suited For Success——Fashion Flops/BP01-C46__Suited For Success——Fashion Flops__back.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/aca80ace37231a090d4f243244b6c1d6-1040-745.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/b338e2ccbfe57f6d5e05ef227bedc479-1040-745.png"
"BP01-C47","Suited For Success——First Edition","C","rarity-ts2wo1ts","134","1040","745","1040","745","true","Suited For Success——First Edition/BP01-C47__Suited For Success——First Edition__front.png","Suited For Success——First Edition/BP01-C47__Suited For Success——First Edition__back.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/e2a829635c7f9d944d63d8adefe959e1-1040-745.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/55d8f7ac264ce549ede11e5ffd606bc9-1040-745.png"
"BP01-C48","Suited For Success——Suited Up!","C","rarity-ts2wo1ts","135","1040","745","1040","745","true","Suited For Success——Suited Up!/BP01-C48__Suited For Success——Suited Up!__front.png","Suited For Success——Suited Up!/BP01-C48__Suited For Success——Suited Up!__back.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/a67e0ff1432d6312f088e0626e3fce7e-1040-745.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/0c70b9ef1368f8d6d318340a70281ac5-1040-745.png"
"BP01-U01","Twilight Sparkle","U","rarity-jm2q3zmi","136","674","1004","744","1039","false","Twilight Sparkle/BP01-U01__Twilight Sparkle__front.png","Twilight Sparkle/BP01-U01__Twilight Sparkle__back.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/c69cd686e9a0cd19d4e7c3c4453e6c67-744-1039.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/a54fbf88c7d7fec61775d421ac8a1f28-745-1040.png"
"BP01-U02","Twilight Sparkle","U","rarity-jm2q3zmi","137","674","1004","744","1039","false","Twilight Sparkle/BP01-U02__Twilight Sparkle__front.png","Twilight Sparkle/BP01-U02__Twilight Sparkle__back.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/8f5eb73910da406a69bd7956f069e467-744-1039.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/a54fbf88c7d7fec61775d421ac8a1f28-745-1040.png"
"BP01-U03","Fluttershy","U","rarity-jm2q3zmi","138","674","1005","744","1039","false","Fluttershy/BP01-U03__Fluttershy__front.png","Fluttershy/BP01-U03__Fluttershy__back.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/0c82e3ce2a0bd65cb658b4ed5b2205c4-744-1039.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/a54fbf88c7d7fec61775d421ac8a1f28-745-1040.png"
"BP01-U04","Fluttershy","U","rarity-jm2q3zmi","139","674","1005","744","1039","false","Fluttershy/BP01-U04__Fluttershy__front.png","Fluttershy/BP01-U04__Fluttershy__back.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/072f83642f7a84361f81111095687227-744-1039.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/a54fbf88c7d7fec61775d421ac8a1f28-745-1040.png"
"BP01-U05","Pinkie Pie","U","rarity-jm2q3zmi","140","674","1005","744","1039","false","Pinkie Pie/BP01-U05__Pinkie Pie__front.png","Pinkie Pie/BP01-U05__Pinkie Pie__back.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/576b54231b7a1758cbcc79ebd4ce0d11-744-1039.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/a54fbf88c7d7fec61775d421ac8a1f28-745-1040.png"
"BP01-U06","Pinkie Pie","U","rarity-jm2q3zmi","141","674","1005","744","1039","false","Pinkie Pie/BP01-U06__Pinkie Pie__front.png","Pinkie Pie/BP01-U06__Pinkie Pie__back.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/fc22705946edd95ed1b43cafc6696980-744-1039.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/a54fbf88c7d7fec61775d421ac8a1f28-745-1040.png"
"BP01-U07","Applejack","U","rarity-jm2q3zmi","142","674","1005","744","1039","false","Applejack/BP01-U07__Applejack__front.png","Applejack/BP01-U07__Applejack__back.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/1a7e292a8c71eb4155167b3602ee0417-744-1039.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/a54fbf88c7d7fec61775d421ac8a1f28-745-1040.png"
"BP01-U08","Applejack","U","rarity-jm2q3zmi","143","674","1005","744","1039","false","Applejack/BP01-U08__Applejack__front.png","Applejack/BP01-U08__Applejack__back.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/d63a394f2cff58b9c400591ea9de00a5-744-1039.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/a54fbf88c7d7fec61775d421ac8a1f28-745-1040.png"
"BP01-U09","Rainbow Dash","U","rarity-jm2q3zmi","144","674","1005","744","1039","false","Rainbow Dash/BP01-U09__Rainbow Dash__front.png","Rainbow Dash/BP01-U09__Rainbow Dash__back.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/75cbb37025246a0dd888bb203c451f87-744-1039.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/a54fbf88c7d7fec61775d421ac8a1f28-745-1040.png"
"BP01-U10","Rainbow Dash","U","rarity-jm2q3zmi","145","674","1005","744","1039","false","Rainbow Dash/BP01-U10__Rainbow Dash__front.png","Rainbow Dash/BP01-U10__Rainbow Dash__back.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/d8e194ec71204d03f9004249d08a2fb9-744-1039.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/a54fbf88c7d7fec61775d421ac8a1f28-745-1040.png"
"BP01-U11","Rarity","U","rarity-jm2q3zmi","146","673","1005","744","1039","false","Rarity/BP01-U11__Rarity__front.png","Rarity/BP01-U11__Rarity__back.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/9898eae47bba82b89b08166bb998f1b2-744-1039.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/a54fbf88c7d7fec61775d421ac8a1f28-745-1040.png"
"BP01-U12","Rarity","U","rarity-jm2q3zmi","147","674","1005","744","1039","false","Rarity/BP01-U12__Rarity__front.png","Rarity/BP01-U12__Rarity__back.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/88c4c4959c9ade27d3914f1cc3e56a6d-744-1039.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/a54fbf88c7d7fec61775d421ac8a1f28-745-1040.png"
"BP01-U13","Spike","U","rarity-jm2q3zmi","148","674","1004","744","1039","false","Spike/BP01-U13__Spike__front.png","Spike/BP01-U13__Spike__back.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/8c652892ea51393554144d2f693fc08b-744-1039.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/a54fbf88c7d7fec61775d421ac8a1f28-745-1040.png"
"BP01-U14","Spike","U","rarity-jm2q3zmi","149","674","1004","744","1039","false","Spike/BP01-U14__Spike__front.png","Spike/BP01-U14__Spike__back.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/4059f70319c4d3b4f54c8aff0a111cdd-744-1039.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/a54fbf88c7d7fec61775d421ac8a1f28-745-1040.png"
"BP01-U15","Apple Bloom","U","rarity-jm2q3zmi","150","673","1005","744","1039","false","Apple Bloom/BP01-U15__Apple Bloom__front.png","Apple Bloom/BP01-U15__Apple Bloom__back.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/da16f7e0f4c8d496969733d15718a6cc-744-1039.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/a54fbf88c7d7fec61775d421ac8a1f28-745-1040.png"
"BP01-U16","Sweetie Belle","U","rarity-jm2q3zmi","151","673","1005","744","1039","false","Sweetie Belle/BP01-U16__Sweetie Belle__front.png","Sweetie Belle/BP01-U16__Sweetie Belle__back.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/6f567042ccf71f4810b8f3b7b199b58d-744-1039.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/a54fbf88c7d7fec61775d421ac8a1f28-745-1040.png"
"BP01-U17","Scootaloo","U","rarity-jm2q3zmi","152","674","1005","744","1039","false","Scootaloo/BP01-U17__Scootaloo__front.png","Scootaloo/BP01-U17__Scootaloo__back.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/aeb593c09faee9060a79e09684c64282-744-1039.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/a54fbf88c7d7fec61775d421ac8a1f28-745-1040.png"
"BP01-U18","Trixie","U","rarity-jm2q3zmi","153","674","1005","744","1039","false","Trixie/BP01-U18__Trixie__front.png","Trixie/BP01-U18__Trixie__back.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/ba3121e3e2a111dc11c22b4de422e86a-744-1039.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/a54fbf88c7d7fec61775d421ac8a1f28-745-1040.png"
"BP01-SR01","Twilight Sparkle","SR","rarity-8shimine","154","745","1040","745","1040","true","Twilight Sparkle/BP01-SR01__Twilight Sparkle__front.png","Twilight Sparkle/BP01-SR01__Twilight Sparkle__back.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/b0dda0a73bf4e175e25d55883fb7dfe3-745-1040.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/02a2f3ddbe3b11ee2c4aeb95ed122804-745-1040.png"
"BP01-SR02","Fluttershy","SR","rarity-8shimine","155","745","1040","745","1040","true","Fluttershy/BP01-SR02__Fluttershy__front.png","Fluttershy/BP01-SR02__Fluttershy__back.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/7278df190f1ea16bfb63fd1f9c6cd500-745-1040.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/02a2f3ddbe3b11ee2c4aeb95ed122804-745-1040.png"
"BP01-SR03","Pinkie Pie","SR","rarity-8shimine","156","745","1040","745","1040","true","Pinkie Pie/BP01-SR03__Pinkie Pie__front.png","Pinkie Pie/BP01-SR03__Pinkie Pie__back.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/a98211bd099136ba9209a59383a4135c-745-1040.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/02a2f3ddbe3b11ee2c4aeb95ed122804-745-1040.png"
"BP01-SR04","Applejack","SR","rarity-8shimine","157","744","1040","744","1040","true","Applejack/BP01-SR04__Applejack__front.png","Applejack/BP01-SR04__Applejack__back.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/1a79c1ca2b2e4d245b59d52530b9f92a-744-1040.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/02a2f3ddbe3b11ee2c4aeb95ed122804-745-1040.png"
"BP01-SR05","Rainbow Dash","SR","rarity-8shimine","158","745","1040","745","1040","true","Rainbow Dash/BP01-SR05__Rainbow Dash__front.png","Rainbow Dash/BP01-SR05__Rainbow Dash__back.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/a407aa1f10a6dc58b43da4994301d978-745-1040.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/02a2f3ddbe3b11ee2c4aeb95ed122804-745-1040.png"
"BP01-SR06","Rarity","SR","rarity-8shimine","159","745","1040","745","1040","true","Rarity/BP01-SR06__Rarity__front.png","Rarity/BP01-SR06__Rarity__back.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/c683d502d23e369459f03325b3ae1c92-745-1040.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/02a2f3ddbe3b11ee2c4aeb95ed122804-745-1040.png"
"BP01-SR07","Owlowiscious","SR","rarity-8shimine","160","745","1040","745","1040","true","Owlowiscious/BP01-SR07__Owlowiscious__front.png","Owlowiscious/BP01-SR07__Owlowiscious__back.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/fe297341b35e75a701edf0d9b313b0cc-745-1040.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/02a2f3ddbe3b11ee2c4aeb95ed122804-745-1040.png"
"BP01-SR08","Angel","SR","rarity-8shimine","161","744","1040","744","1040","true","Angel/BP01-SR08__Angel__front.png","Angel/BP01-SR08__Angel__back.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/5d345313aa1c49b821b83e4d70abd0f2-744-1040.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/02a2f3ddbe3b11ee2c4aeb95ed122804-745-1040.png"
"BP01-SR09","Gummy","SR","rarity-8shimine","162","745","1040","745","1040","true","Gummy/BP01-SR09__Gummy__front.png","Gummy/BP01-SR09__Gummy__back.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/66d909ef89608cf5a52b028fb76309f7-745-1040.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/02a2f3ddbe3b11ee2c4aeb95ed122804-745-1040.png"
"BP01-SR10","Winona","SR","rarity-8shimine","163","745","1040","745","1040","true","Winona/BP01-SR10__Winona__front.png","Winona/BP01-SR10__Winona__back.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/a888542a08d708614eb45f7f7d259f0e-745-1040.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/02a2f3ddbe3b11ee2c4aeb95ed122804-745-1040.png"
"BP01-SR11","Tank","SR","rarity-8shimine","164","745","1040","745","1040","true","Tank/BP01-SR11__Tank__front.png","Tank/BP01-SR11__Tank__back.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/51c78cc0d843bd9b9a0c4ca30c449d7e-745-1040.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/02a2f3ddbe3b11ee2c4aeb95ed122804-745-1040.png"
"BP01-SR12","Opal","SR","rarity-8shimine","165","745","1040","745","1040","true","Opal/BP01-SR12__Opal__front.png","Opal/BP01-SR12__Opal__back.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/7e9629d8b940de7a6f931cd190948459-745-1040.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/02a2f3ddbe3b11ee2c4aeb95ed122804-745-1040.png"
"BP01-SR13","Zecora","SR","rarity-8shimine","166","745","1040","745","1040","true","Zecora/BP01-SR13__Zecora__front.png","Zecora/BP01-SR13__Zecora__back.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/5f080b2bbadc7003bcf44394a20eca5a-745-1040.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/02a2f3ddbe3b11ee2c4aeb95ed122804-745-1040.png"
"BP01-SR14","Trixie","SR","rarity-8shimine","167","745","1040","745","1040","true","Trixie/BP01-SR14__Trixie__front.png","Trixie/BP01-SR14__Trixie__back.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/e6180d7f4851d1708de1745d2ca9322d-745-1040.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/02a2f3ddbe3b11ee2c4aeb95ed122804-745-1040.png"
"BP01-GR01","Twilight Sparkle","GR","rarity-dinnwolt","168","744","1040","744","1040","true","Twilight Sparkle/BP01-GR01__Twilight Sparkle__front.png","Twilight Sparkle/BP01-GR01__Twilight Sparkle__back.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/a1b939415e7f279d13c1a09caffa7df4-744-1040.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/d0cd2102b8aaa564fd9b874bcc70dadc-745-1040.png"
"BP01-GR02","Fluttershy","GR","rarity-dinnwolt","169","745","1040","745","1040","true","Fluttershy/BP01-GR02__Fluttershy__front.png","Fluttershy/BP01-GR02__Fluttershy__back.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/c1630cab91a29b23bbb0b7a05b4094b4-745-1040.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/d0cd2102b8aaa564fd9b874bcc70dadc-745-1040.png"
"BP01-GR03","Pinkie Pie","GR","rarity-dinnwolt","170","745","1040","745","1040","true","Pinkie Pie/BP01-GR03__Pinkie Pie__front.png","Pinkie Pie/BP01-GR03__Pinkie Pie__back.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/8a60d6e9714421f4b5e4b2e98c097eef-745-1040.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/d0cd2102b8aaa564fd9b874bcc70dadc-745-1040.png"
"BP01-GR04","Applejack","GR","rarity-dinnwolt","171","744","1040","744","1040","true","Applejack/BP01-GR04__Applejack__front.png","Applejack/BP01-GR04__Applejack__back.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/8c7f25f76a2b9a5ae0a192289201ee47-744-1040.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/d0cd2102b8aaa564fd9b874bcc70dadc-745-1040.png"
"BP01-GR05","Rainbow Dash","GR","rarity-dinnwolt","172","745","1040","745","1040","true","Rainbow Dash/BP01-GR05__Rainbow Dash__front.png","Rainbow Dash/BP01-GR05__Rainbow Dash__back.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/23bc771dcd603ddbb25bbf1adc1dac3a-745-1040.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/d0cd2102b8aaa564fd9b874bcc70dadc-745-1040.png"
"BP01-GR06","Rarity","GR","rarity-dinnwolt","173","745","1040","745","1040","true","Rarity/BP01-GR06__Rarity__front.png","Rarity/BP01-GR06__Rarity__back.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/e547991fc0738861f3d192c3aa5753fc-745-1040.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/d0cd2102b8aaa564fd9b874bcc70dadc-745-1040.png"
"BP01-GR07","Twilight Sparkle","GR","rarity-dinnwolt","174","744","1040","744","1040","true","Twilight Sparkle/BP01-GR07__Twilight Sparkle__front.png","Twilight Sparkle/BP01-GR07__Twilight Sparkle__back.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/d7f4df568ce2a473e95d67b999162cdb-744-1040.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/d0cd2102b8aaa564fd9b874bcc70dadc-745-1040.png"
"BP01-GR08","Fluttershy","GR","rarity-dinnwolt","175","745","1040","745","1040","true","Fluttershy/BP01-GR08__Fluttershy__front.png","Fluttershy/BP01-GR08__Fluttershy__back.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/aab8d46c985979fa68d7ac8262c871b7-745-1040.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/d0cd2102b8aaa564fd9b874bcc70dadc-745-1040.png"
"BP01-GR09","Pinkie Pie","GR","rarity-dinnwolt","176","745","1040","745","1040","true","Pinkie Pie/BP01-GR09__Pinkie Pie__front.png","Pinkie Pie/BP01-GR09__Pinkie Pie__back.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/d2dc953b10a4c67da21ea1f85f6d1634-745-1040.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/d0cd2102b8aaa564fd9b874bcc70dadc-745-1040.png"
"BP01-GR10","Applejack","GR","rarity-dinnwolt","177","744","1040","744","1040","true","Applejack/BP01-GR10__Applejack__front.png","Applejack/BP01-GR10__Applejack__back.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/5d01de0f34dd7afb04a9a1d08cab8f8a-744-1040.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/d0cd2102b8aaa564fd9b874bcc70dadc-745-1040.png"
"BP01-GR11","Rainbow Dash","GR","rarity-dinnwolt","178","745","1040","745","1040","true","Rainbow Dash/BP01-GR11__Rainbow Dash__front.png","Rainbow Dash/BP01-GR11__Rainbow Dash__back.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/c508915b616821c96e09cf96f027d6d5-745-1040.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/d0cd2102b8aaa564fd9b874bcc70dadc-745-1040.png"
"BP01-GR12","Rarity","GR","rarity-dinnwolt","179","745","1040","745","1040","true","Rarity/BP01-GR12__Rarity__front.png","Rarity/BP01-GR12__Rarity__back.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/126478cc6f5ad3e91c55b5ff04b56922-745-1040.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/d0cd2102b8aaa564fd9b874bcc70dadc-745-1040.png"
"BP01-CR01","Twilight Sparkle","CR","rarity-bk84qw42","180","745","1040","745","1040","true","Twilight Sparkle/BP01-CR01__Twilight Sparkle__front.png","Twilight Sparkle/BP01-CR01__Twilight Sparkle__back.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/f9390d1bb7d7ddef3c2bb9ad249616df-745-1040.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/23e967c08bf073a285add9703bec1051-745-1040.png"
"BP01-CR02","Fluttershy","CR","rarity-bk84qw42","181","745","1040","745","1040","true","Fluttershy/BP01-CR02__Fluttershy__front.png","Fluttershy/BP01-CR02__Fluttershy__back.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/44d76fae4b7759e1432560bc44ae6603-745-1040.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/23e967c08bf073a285add9703bec1051-745-1040.png"
"BP01-CR03","Pinkie Pie","CR","rarity-bk84qw42","182","745","1040","745","1040","true","Pinkie Pie/BP01-CR03__Pinkie Pie__front.png","Pinkie Pie/BP01-CR03__Pinkie Pie__back.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/211a9c7aab3bb6db2d453b075940321b-745-1040.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/23e967c08bf073a285add9703bec1051-745-1040.png"
"BP01-CR04","Applejack","CR","rarity-bk84qw42","183","745","1040","745","1040","true","Applejack/BP01-CR04__Applejack__front.png","Applejack/BP01-CR04__Applejack__back.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/8efe7f0fdefc4cd5bbdada97fefac60b-745-1040.png","https://static-sg.kayouofficial.com/overseas/website/2026/06/25/23e967c08bf073a285add9703bec1051-745-1040.png"
